name,name_en,gov,adm_level,place_type,lat,lon
مطول,Mutul,,,village,29.2673807,30.7537011
عزبة حلفة,Izbat Halfah,,,village,29.2622595,30.7633744
كفر الزعفران,Kafr al Zafarani,,,village,29.2638487,30.7922503
دير العزب,Deir al Azab,,,village,29.263333,30.851944
الجعافرة,Al Gaafra,,,village,29.2287354,30.7766127
الغابة,Al Ghaba,,,village,29.243056,30.757778
أتمنى الجعافرة,Atamna al Gaafra,,,village,29.2369356,30.7863004
معجون,Magun,,,village,29.2076674,30.751579
عزبة أحمد باشا,Izbat Ahmad Basha,,,village,29.1844038,30.8395776
أبو صير دفنو,Abu Sir Difinnu,,,village,29.254946,30.808469
الصوافنة,Al Sawafna,,,village,29.2515256,30.8024653
تطون,Tutun,,,town,29.1493574,30.7781754
عزبة سلام,Izbat Salam,,,village,29.1286765,30.7779279
الغرق,Gharaq,,,village,29.1375,30.699722
عزبة أحمد عبد الحميد,Izbat Ahmad Abd al Hamid,,,village,29.0954804,30.6952823
عزبة الجراي,Izbat al Jiray,,,village,29.1083265,30.7050318
عزبة الشال,Izbat al Shal,,,village,29.1432254,30.6246248
عزبة علي عيسى,Ezbet Ali Isa,,,village,29.0997279,30.6827101
عزبة الخمسين,Izbat al Khamsin,,,village,29.0987005,30.6739887
كفر الشيخ أحمد الجبلاوي,Kafr al Gebalami,,,hamlet,29.318889,30.719444
كحك البحرية,Kahk North,,,village,29.4145418,30.6297831
الرواشدية,Al-Rawashidiyah,,,village,29.396667,30.614167
قصر الجبالي,Qasr al Gibali,,,village,29.333056,30.6327781
الخزان,Al Khazzan,,,hamlet,29.3531647,30.6015235
عزبة سيد أفندي,Izbat Sayyid Afandi,,,hamlet,29.332222,30.611944
النزلة,En Nazla,,,village,29.304082,30.6514032
طبهار,Tubhar,,,village,29.3107607,30.7055546
عزبة أحمد ذو الفقار,Izbat Ahmad Dhu al Faqar,,,village,29.2801241,30.6058894
عزبة مهنى الخوري,Izbat Mihanna al Khuri,,,village,29.1741545,30.837563
عزبة السعدة,Izbat al Sidah,,,village,29.1772386,30.8004008
شرهي,Sharahi,,,village,29.1080297,30.9670628
عزبة سعد حسن,Izbat Sad Hasan,,,village,29.1483861,30.7974751
سدمنت الجبل,Sidmant al Jabal,,,village,29.141667,30.901389
إدراسية,Idrasya,,,village,29.1103285,30.9036049
النويرة,Al Nuweira,,,village,29.1030947,30.9798166
أشمنت,Achmant,,,village,29.2060056,31.1822447
أبو صالح,Abu Salih,,,village,29.188436,31.1995421
الزيتون,Al Zaitun,,,village,29.1797446,31.1542228
جزيرة النور,Geziret al Nur,,,village,29.363889,31.213611
الواسطى,Al-Wasitah,,,town,29.337778,31.205556
الرق الشرقية البحرية,Al Riqqa al Sharqiya al Bahariya,,,village,29.4337453,31.2166013
جرزة,Girza,,,village,29.4448285,31.196449
منية سلطان,Minyat Sultan,,,village,29.4211534,31.2320025
جزيرة المساعدة,Geziret al Masada,,,village,29.3444365,31.2126941
الزينية بحري,Az Zayniya North,,,village,25.7592913,32.6931011
السعائدة,Al Saaida,,,village,25.7753392,32.7164788
نجع بشلاي,Nag Bishlaw,,,village,25.8,32.733333
شنهور,Shanhūr,,,village,25.8605711,32.7778808
فاو قبلي,Fau Qibli,,,village,26.110556,32.401389
نجع الزنيقة القبلي,Nag al Zineiqa al Qibli,,,village,26.183333,32.55
المسعودي,Al Masudi,,,village,27.016667,31.3
نزلة عنان,Nazlat Inan,,,village,27.066667,31.333333
بني محمديات,Beni Muhammadiyat,,,village,27.2815227,31.0768883
سلام,Sallam,,,village,27.2315469,31.1127663
القصيمة,Al Qusaima,,,village,30.6672492,34.3672554
الظاهرية,Al Zaheriya,,,village,30.5621298,31.7575024
القراموص,Al Qaramus,,,village,30.669444,31.680833
كفر الكومنة,Kafr al Kaummna,,,village,30.6526708,31.7373248
هرية رزنة,Hirriyat Raznah,,,village,30.602778,31.537222
كفر الشاونشي,Kafr al Shawirshi,,,village,30.648611,31.5325
منشية السادات,Manshiyat al Sadat,,,village,30.598611,31.495833
بنايوس,Banayus,,,village,30.605278,31.505
دندة,Dundet,,,village,30.688056,31.31
سندبسط,Sandabast,,,village,30.7055307,31.2467084
القنايات,Al Qanayat,,,village,30.6192,31.4619098
Sahrajt al Kubra,,,,village,30.639167,31.286667
إكو,Ikaw,,,village,30.6929434,31.4650095
الانبوطين,Baqlula,,,village,30.783056,31.0875
ميت دمسيس و كفر أبو جرج,Mit Damsis wa Kafr Abu Girg,,,village,30.826111,31.2225
سنباط,Sunbat,,,village,30.806667,31.205278
صهرجت الصغرى و كفر السيد,Sahrajat al Sughra wa Kafr al Sayyid,,,village,30.805556,31.275
كفر أبو داوود,Kafr Abu Daud,,,village,30.7489166,31.0199698
كفر شيخ سليم,Kafr Elsheikh Sleem,,,village,30.7375,30.973056
تلا,Tala,,,town,30.68002,30.943393
بابل,Babil,,,village,30.686944,30.997778
طبلوها,Tabluha,,,village,30.654722,30.958611
مركز تلا,Markaz Tala,,,suburb,30.7,30.916667
ديا الكوم,Diya Al-Kom,,,village,30.637778,31.085556
الشهداء,Al Shuhada,,,town,30.5976369,30.8952927
دنشواي,Dinshawai,,,village,30.6066707,30.8198742
زاوية جروان,Zawiyat Garawan,,,village,30.442778,31.028333
منوف,Manuf,,,town,30.4665238,30.9339539
الصواف,Al Sawwaf,,,village,30.6902484,30.7764942
كوم حمادة,Kom Hamada,,,town,30.7589146,30.7003479
القضابة,Al Qoddaba,,,village,30.935833,30.789722
صا الحجر,San al Hagar,,,village,30.964722,30.766667
نظارة سماديس,Nizarat Samadis,,,village,31.109812,30.5665011
محلة داوود,Mahallat Dawud,,,village,31.0878325,30.6016436
عزبة العمارة,Izbat al Imarah,,,village,31.1121645,30.6033479
عزبة أبو جبران,Izbat Abu Jubran,,,village,31.0982411,30.5737112
عزبة علي خضر,Izbat Ali Khidr,,,village,31.1127804,30.5936244
نظارة البنا,Nizarat al Banna,,,village,31.0969096,30.5795657
بويط,Buwayt,,,village,31.0964104,30.5346918
عزبة العوام,Izbat al Awam,,,village,31.1316342,30.5627923
العطف,Al-Atf,,,village,31.189444,30.5161109
نظرة بويط,Nizaret Buweit,,,village,31.0902414,30.532285
نظارة فشا بلخة,Nizaret Fisha Balkha,,,village,31.1174349,30.5365131
نظارة المنيا,Nizarat al Minya,,,village,31.1015221,30.5874074
بسطرة,Bastara,,,village,31.0766381,30.4242029
أولاد نصير,Aulad Nuseir,,,village,31.573889,31.050556
الربع,Al Rub,,,village,31.572778,31.051667
أولاد ضافر,Awlad Dafir,,,village,31.572222,31.042222
بلوش,Bulush,,,village,31.592222,31.053056
بلطيم,Baltim,,,village,31.554444,31.090278
سوق التتات,Suq al Tatat,,,village,31.57,31.053611
الشيخ مبارك,Al Sheikh Mubarik,,,village,31.590833,31.079444
أولاد سلامة,Aulad Salama,,,village,31.576944,31.050556
الفقهاء,Al Fuqaha,,,village,31.579722,31.045833
كفر شلبي,Kafr Shalabi,,,village,31.558333,31.084167
دمرو,Dimru,,,village,31.3409613,30.7998751
عزبة رقم 56,Izbat Raqm 56,,,village,31.391389,30.963889
عزبة سلام,Ezbet Salama,,,village,31.333333,30.933333
عزبة رقم خمسين,Izbat Raqm 50,,,village,31.3725,30.997222
عزبة الشراقوة القبلية,Izbat al Sharaqwah al Qibliyah,,,village,31.3380299,30.7707117
زاوية الهبابية,Zauyet Al Habbabiya,,,village,30.9142059,29.5671703
القاسمية,Al Qasimiyah,,,village,30.9604586,29.6125921
بهيج,Bahij,,,village,30.932222,29.603889
أبو زيرة,Abu Zeira,,,village,31.014305,29.637937
المندرة,Al Mandarah,,,village,31.275,30.009167
البصيلي,Al Busayli,,,village,31.333868,30.4073533
قومبانية لوقين,Qumbaniyat Luqin,,,village,31.1053658,30.1826468
عزبة علي نمر,Ezbet Ali Nimr,,,village,31.2647461,30.9094526
عزبة دربالة,Izbat Dirbalah,,,village,31.2321055,30.933134
عزبة أبو شبانة,Ezbet Abu Shabana,,,village,31.3,30.95
عزبة أبو مصطفى,Izbat Abu Mustafa,,,village,31.301389,30.930833
عزبة سعد أبو علي,Izbat Sad Abu Ali,,,village,31.2860576,30.9361515
عزبة الرصيف,Izbat al Rasif,,,village,31.315,30.936111
عزبة العشرية,Izbat al Ashriyah,,,village,31.247222,31.122222
عزبة محمد الزاهد,Ezbet Muhammad al Zahid,,,village,31.25,31.1
عزبة جرجس فايد,Ezbet Girgis Fayid,,,village,31.233333,31.116667
كوم الحجنة,Kawm Al Hagna,,,hamlet,31.166667,31.116667
عزبة مشرقي,Izbat Mashriqi,,,village,31.276389,31.125
عزبة أبو رفاعي,Izbat Abu Rifai,,,village,31.241667,31.163889
كفر الجنينة البحري,Kafr al Gineina al Bahari,,,village,31.0821531,31.3020851
درين,Dirin,,,village,31.0955342,31.2663943
أرمان طلخا,Urman Talkha,,,village,31.0775,31.375833
القصرية,Al Qasriyah,,,village,30.9875,31.206389
محلة البرج,Mahallet al Burg,,,village,30.9829053,31.1668829
تل القاضي,Tall al Qadi,,,village,30.7482144,31.4930076
ديرب نجم,Diyarb Nigm,,,village,30.7512561,31.4505533
أبو الشقوق,Abu al Shuquq,,,town,30.828611,31.599444
كفر صقر,Kafr Saqr,,,town,30.7963883,31.6261136
البوهة,Al Buha,,,village,30.7836119,31.6322293
محمد عبد الجليل,Muhammed Abd Al Jalil,,,hamlet,30.827778,31.683889
القضاه,Al Qudah,,,village,30.828611,31.704722
البيضه,Al Beydah,,,village,30.945833,31.560833
شبرا سندي,Shubra Shindi,,,village,30.879722,31.538056
كفر الشرفاء,Kafr al Shurafa,,,village,30.861944,31.481111
السنبلاوين,El Senbellawein,,,town,30.8814711,31.4624047
منشأة صالح,Minshat Salih,,,village,30.85,31.466667
الكمال,Al Kamal,,,village,30.9539104,31.5048594
الحصاينة,Al Hasayina,,,village,30.909167,31.504167
كفر محمد الشناوي,Kafr Muhammad al Shinnawi,,,village,30.901944,31.478889
الزهايرة,Al Zahayra,,,village,30.918889,31.469722
كفر قنصوه,Kafr Qansoh,,,village,30.833333,31.483333
عزبة أبو لبن,Izbat Abu Laban,,,village,30.891667,31.468056
الزمار,Al Zammar,,,village,30.9740844,31.482573
محطه توليدكهرباءابوسلطان,Abu Zeid Hasan,,,village,30.401944,32.308611
وادي الحجايب,Wadi al Higaiyib,,,village,30.462729,33.1456677
رأس نصراني,Ras Nasrani,,,suburb,27.9647214,34.4160882
نبق,Nabq,,,village,28.0897031,34.4288087
الطور,At Tur,,,city,28.241667,33.623611
رأس غارب,Gharib Cape,,,city,28.359444,33.077778
الهجارسة,Alkawamel bahari,,,village,26.466667,31.683333
الحريزات الغربية,Al Hurayzat al Gharbiyah,,,village,26.4567269,31.7674054
الرويهب,Al Ruwayhib,,,village,26.4825683,31.7475631
المحامدة,Alsalaa,,,village,26.4925851,31.7229357
نجع السراورة,Naj al Sarawirah,,,village,26.3167408,31.7826441
بيت الخريبي,Bayt al Khuraybi,,,village,26.3113488,31.7993984
بندار الشرقية,Bindar al Sharqiya,,,village,26.3706008,31.8460444
المساعيد,Al Masaid,,,village,26.3663892,31.8010755
السلامية الحائط,Al Salamiyah al Hait,,,village,26.069722,32.283056
ابوتشت,abutisht,,,village,26.116667,32.1
الكرنك,Al Karnak,,,village,26.069167,32.081944
الوعاضلة,Al Waadilah,,,village,26.923889,31.416389
الحسنة,Al Hasana,,,village,26.8982969,31.4039482
نزلة محمد أحمد,Nazlet Muhammad Ahmad,,,village,26.916667,31.4
بني فيز,Beni Feiz,,,village,26.960556,31.390278
زمام البارود و أولاد إلياس,Zimamal Awlad Elias,,,village,26.9308796,31.4003025
البارود الشرقي,Al Barud al Sharqi,,,village,26.933333,31.416667
نزلة المغربي,Nazlet al Mughrebi,,,village,26.95,31.416667
البارود الغربي,Awlad Elias,,,village,26.9340753,31.3998818
الزيارة,Al Zayarah,,,village,27.0333425,31.2666467
بني سميع,Bani Sami,,,village,27.0402875,31.2749797
البلائزة,Al Balayza,,,village,27.0327875,31.2455357
نجع الشيخ حسن أبو صابر,Naj al Shaykh Hasan Abu Sabir,,,village,27.6021336,30.8025728
دلجاء,Dalga‘a,,,village,27.643427,30.699619
تندة,Tandah,,,village,27.67949,30.7744698
نجع محمد حريدي,Naj Muhammad Haridi,,,village,27.6462935,30.7664524
نجع أبو كريم,Abu Kurayyim,,,village,27.6,30.7
البدرمان,Al Badraman,,,village,27.66577,30.7420257
الحاج قنديل,Al Hagg Qandil,,,village,27.629444,30.878333
دير مواس,Deir Mawas,,,town,27.6417998,30.8517509
أبو قرقاص,Abu Qurqas,,,town,27.930588,30.8377108
النحال,An Nahhal,,,village,27.9470222,30.7642938
دمشير,Damshir,,,village,28.1487101,30.6998357
نزلة العمودين,Nazlet al Amudein,,,village,28.2267441,30.6989824
طاحا الأعمدة,Taha al Amidah,,,village,28.191667,30.698611
كوم اللوفي,Kom al Lufi,,,village,28.2585092,30.7042057
أشروبة,Ashruba,,,village,28.5170447,30.7118508
إبشاق الغزال,Ibshaq al Ghazal,,,village,28.4789611,30.7464767
أبو جرج,Abu Girg,,,village,28.5351421,30.7900425
منشأة بكير,Minshat Bakir,,,village,28.5002247,30.7497898
القيس,Al Qeis,,,village,28.4787233,30.7845518
المودة,Al Mawadda,,,village,28.5365754,30.8012016
بني سامط,Beni Samit,,,village,28.5091022,30.8337628
كفور الصولية,Al Kufur,,,village,28.4453928,30.8095238
الشيخ فضل,Al Shaykh Fadl,,,village,28.4886114,30.8445336
العصيات,Al Asiyat,,,village,28.466667,30.865278
إشنين النصارى,Ishnin al Nasara,,,village,28.6125,30.772222
الكوم الأخضر,Green Kawm,,,village,28.6751123,30.8211134
دهروط,Dahrut,,,village,28.6079574,30.8028307
بلهاسة,Bilhasah,,,village,28.6746229,30.8065638
كفر مهدي,Kafr Mahdi,,,village,28.6833142,30.7694136
نزلة بلهاسة,Nazlat Bilhasah,,,village,28.6690882,30.8147186
بني ولمس,Bani Wallams,,,village,28.5960495,30.6923483
الحيبة الشرقي,Al Hiba al Sharqi,,,village,28.774356,30.9232524
نزلة البرقي,Nazlet al Barqi,,,village,28.7494488,30.8284514
ملاطية,Malatiyah,,,village,28.7060959,30.8600371
نزلة الذئب,Nazlet al Dib,,,village,28.9122784,30.8820967
سدس الأمراء,Suds Alomaraa,,,village,28.9047681,30.9370775
بني محمد رشد,Beni Muhammad Rashid,,,village,28.9291435,30.823173
دشاشة,Dishasha,,,village,28.983889,30.846944
رزقة المشارقة,Rizqet al Masharqa,,,village,28.9183452,30.9462938
قريه الفلاحين,Qabilat al Rimah,,,village,28.966667,30.816667
منشأة أبو مليح,Minshat Abu Malih,,,village,28.9636409,30.9049765
كوم الصعايدة,Kawm al Saaydah,,,village,28.8871806,30.9136816
نزلة الزاوية,Nazlat al Zawiyah,,,village,28.8922145,30.8947984
بني مؤمنة,Beni Mumina,,,village,28.9845305,30.9032101
جزيرة الفقاعي,Jazirat al Fuqqai,,,village,28.8880594,30.9373596
القصبة,Sumusta,,,village,28.9217077,30.8554361
الفقاعي,Al Fuqqai,,,village,28.9271878,30.8945628
كوم العصارة,Kom al Assara,,,village,29.0956436,30.9205669
بني سويف,Beni Suef,,,city,29.0729812,31.0982562
تل أبو ناروز,Tall Abu Naruz,,,village,29.0510673,31.0972298
بني سليمان الشرقية,Beni Suliman al Sharqiya,,,village,29.0316762,31.0804927
تزمنت الزواية,Tizmant elsharqia,,,village,29.0540319,31.0604101
قمبش الهمرة,Qumbush al Hamra,,,village,28.9966175,30.9809737
قلة,Qillah,,,village,29.045278,30.9842943
المسيد الأبيض,Al Masid al Abyad,,,village,29.0620642,30.9888555
بني بخيت,Bani Bakhit,,,village,29.1055496,31.0434211
طوة,Tuwa,,,village,29.0304913,30.9826538
الشوبك,Al Shobak,,,village,29.0354766,30.9654205
طنا بني مالو,Tansa Beni Malu,,,village,29.008333,31.016667
عزبة عبد الوهاب,Izbat Abd al Wahhab,,,village,29.0895641,30.9951819
بوش,Bush,,,village,29.149539,31.1272347
بني موسى,Beni Musa,,,village,29.137357,31.0516544
أبو شربن,Abu Shurban,,,village,28.9624767,30.9509527
الشناوية,Al Shanawiya,,,village,29.141667,31.1444439
إهناسية المدينة,Ihnasya al Madinah,,,town,29.087316,30.944062
الواية شكشك,Al-Wayet Shakshuk,,,village,29.4623253,30.7058915
قصر الصاغة,Qasr al Sagha,,,village,29.595351,30.6777957
عزبة محمد يوسف,Izbat Muhammad Yusif,,,village,29.454722,30.785278
بطن إهريت,Theodelphia,,,hamlet,29.3472983,30.5877029
عزبة حنا حريب,Ezbet Hanna Harib,,,village,29.3210798,30.5679892
بطرس سعد,Peter Sad,,,hamlet,29.3500234,30.5836495
بوريش الغربية,Burish Western,,,hamlet,29.4087974,30.5417535
بني خليل,Bani Khalil,,,village,28.9511847,31.0140993
الحوم,Al Homa,,,village,29.3387219,31.16537
غمازة الصغرى,Ghammaza al Sughra,,,village,29.6571427,31.3116206
سكنات عرب العرائضة,Sakanat Arab al Araidah,,,village,29.6833423,31.3167153
كفر طرخان الشرقي,Kafr Tarkhan al Sharqi,,,village,29.7191685,31.280368
الشوبك الشرقى,El shobak el sharki,,,village,29.7475,31.284722
بدسة,Bidsah,,,village,29.6781253,31.2538034
الدناوية,Al Dinnawiya,,,village,29.7232682,31.2495548
طهما و منشأة عبد السيد,Tahma,,,village,29.633333,31.233333
الإخصاص القبلية,Al Ikhsas al Qibliyah,,,village,29.7065703,31.2861616
العيط,Al Ayyat,,,town,29.6195757,31.2581312
الصف,Al Saff,,,town,29.5647221,31.2811109
برج الحدود,Burg al Hudud,,,village,30.083056,31.433056
باب اللوق,Bab al Luq,,,suburb,30.0458315,31.239586
بجام,Bigam,,,village,30.136944,31.244167
باسوس,Basus,,,village,30.1407773,31.2097247
السكاكيني,El Sakakini,,,hamlet,30.0672856,31.2665717
وراق الحضر,Warraq al Hadar,,,village,30.100833,31.216111
الأميرية,Amiriya,,,suburb,30.1000001,31.283333
المهندسين,El Mohandesin,,,suburb,30.05,31.2
باسوس,Basus,,,village,30.1407772,31.2097246
السكاكيني,Al Sakakini,,,hamlet,30.0672856,31.2665717
الأميرية,Amiriya,,,suburb,30.1,31.283333
مصر الجديدة,Heliopolis,,,suburb,30.1005985,31.3329136
شبرا الخيمة,Shubra al Khayma,,,city,30.1285988,31.242218
البراجيل,Al Barajil,,,village,30.077176,31.1595818
كوم بيرة,Kawm Birah,,,village,30.0793281,31.1279903
طوخ القراميس و كفر سركيس منصور,Tukh al Qaramuss wa Kafr Sarkis Mansur,,,village,30.691667,31.655556
أبو حماد المحطة,Abu Hammad al Mahattah,,,village,30.5354116,31.6769463
الكيلانية,Al Kilaniyah,,,village,30.706389,31.783611
الحمادة الصغرى,Al Hammadah al Sughra,,,village,30.71,31.865278
أولاد عابدين,Awlad Abidin,,,village,30.710556,31.778611
عربان السعديين,Urban al Sadiyin,,,village,30.714167,31.855
دوار جهينة,Dauwar Giheina,,,village,30.7201442,31.8163532
عزبة أبو عيود,Izbat Abu Eyadah,,,village,30.545278,31.840556
قسم أول فاقوس,Qism Auwal Faqus,,,village,30.716667,31.8
كفر العيادات,Kafr al Iyadat,,,village,30.7140256,31.8156998
